imdbID,title,year,rating,genre,released,director,writer,cast,metacritic,imdbRating,imdbVotes,poster,language,country,lastupdated,type
1687901,The Awakening,2011,R,"Horror, Thriller",11/11/2011,Nick Murphy,"Stephen Volk (screenplay), Nick Murphy (screenplay)","Rebecca Hall, Dominic West, Imelda Staunton, Isaac Hempstead Wright",53.0,6.5,41206.0,https://m.media-amazon.com/images/M/MV5BMzk0ODc1NDMxOV5BMl5BanBnXkFtZTcwNTAzMzgwOA@@._V1_SX300.jpg,"English, French",UK,18:46.6,movie
1690455,Dark Horse,2011,NOT RATED,"Comedy, Drama",6/29/2012,Todd Solondz,Todd Solondz,"Melisa Young, Jordan Gelber, Selma Blair, Mia Farrow",66.0,5.9,4004.0,https://m.media-amazon.com/images/M/MV5BMTcxMzUxNDM5Ml5BMl5BanBnXkFtZTcwMTM3ODYyNg@@._V1_SX300.jpg,English,USA,41:27.7,movie
1690953,Despicable Me 2,2013,PG,"Animation, Comedy, Family",7/3/2013,"Pierre Coffin, Chris Renaud","Cinco Paul, Ken Daurio","Steve Carell, Kristen Wiig, Benjamin Bratt, Miranda Cosgrove",62.0,7.5,253589.0,https://m.media-amazon.com/images/M/MV5BMjExNjAyNTcyMF5BMl5BanBnXkFtZTgwODQzMjQ3MDE@._V1_SX300.jpg,English,USA,07:42.4,movie
1691323,Attenberg,2010,NOT RATED,Drama,12/9/2010,Athina Rachel Tsangari,Athina Rachel Tsangari,"Ariane Labed, Yorgos Lanthimos, Vangelis Mourikis, Evangelia Randou",73.0,6.1,3797.0,https://m.media-amazon.com/images/M/MV5BMjI4MTM2NzMyNV5BMl5BanBnXkFtZTcwMTE0MTc0Nw@@._V1_SX300.jpg,"Greek, French",Greece,07:31.5,movie
1691917,Planes,2013,PG,"Animation, Adventure, Comedy",8/9/2013,Klay Hall,"John Lasseter (original story by), Klay Hall (original story by), Jeffrey M. Howard (original story by), Jeffrey M. Howard (screenplay)","Dane Cook, Stacy Keach, Brad Garrett, Teri Hatcher",39.0,5.7,32054.0,https://m.media-amazon.com/images/M/MV5BMjAwODc5NzYzOF5BMl5BanBnXkFtZTcwNTk4MjEzOQ@@._V1_SX300.jpg,"English, Spanish",USA,02:19.8,movie
1691920,I Melt with You,2011,R,Drama,7/26/2012,Mark Pellington,"Glenn Porter (story), Mark Pellington (story), Glenn Porter","Thomas Jane, Jeremy Piven, Rob Lowe, Christian McKay",26.0,6.0,4769.0,https://m.media-amazon.com/images/M/MV5BMTc2NzEwODg4OV5BMl5BanBnXkFtZTcwNzI2MTc4Ng@@._V1_SX300.jpg,English,USA,37:18.5,movie
1559040,Angels Crest,2011,R,Drama,12/30/2011,Gaby Dellal,"Leslie Schwartz (novel), Catherine Trieschmann (screenplay)","Ameko Eks Mass Carroll, Thomas Dekker, Mira Sorvino, Emma Macgillivray",38.0,5.8,1512.0,https://m.media-amazon.com/images/M/MV5BMTkzNzg2MjgyMF5BMl5BanBnXkFtZTcwMzEyMzA5Ng@@._V1_SX300.jpg,English,"Canada, UK",57:59.6,movie
1692486,Carnage,2011,R,"Comedy, Drama",11/18/2011,Roman Polanski,"Yasmina Reza (play), Yasmina Reza (screenplay), Roman Polanski (screenplay), Michael Katims (translation)","Jodie Foster, Kate Winslet, Christoph Waltz, John C. Reilly",61.0,7.2,88846.0,https://m.media-amazon.com/images/M/MV5BMTc4MjAyMDUwNl5BMl5BanBnXkFtZTcwOTQwMDMwNw@@._V1_SX300.jpg,English,"France, Germany, Poland, Spain",48:52.2,movie
1692928,The Last Lions,2011,PG,"Documentary, Family",2/18/2011,Dereck Joubert,Dereck Joubert,Jeremy Irons,69.0,8.4,2990.0,https://m.media-amazon.com/images/M/MV5BMTY4OTMyMTcxN15BMl5BanBnXkFtZTcwMTExMTMzNA@@._V1_SX300.jpg,English,"USA, Botswana",31:03.3,movie
1694021,Into the Grizzly Maze,2015,R,"Action, Horror, Thriller",8/13/2015,David Hackl,"Guy Moshe (screenplay), J.R. Reher (screenplay), J.R. Reher (story)","James Marsden, Billy Bob Thornton, Piper Perabo, Thomas Jane",43.0,5.2,1873.0,https://m.media-amazon.com/images/M/MV5BMjExOTkxMTIzN15BMl5BanBnXkFtZTgwNjcxNzY2NTE@._V1_SX300.jpg,English,"USA, Canada",07:29.9,movie
1694015,Cool It,2010,PG,Documentary,6/1/2011,Ondi Timoner,"Terry Botwick, Sarah Gibson, Bjern Lomborg (book), Ondi Timoner","Bjern Lomborg, Hashem Akbari, Joe Barton, Ed Begley Jr.",61.0,6.8,697.0,https://m.media-amazon.com/images/M/MV5BMTkwMDQxMjE3MF5BMl5BanBnXkFtZTcwMTg2ODAwNA@@._V1_SX300.jpg,English,USA,05:11.9,movie
1694020,The Guilt Trip,2012,PG-13,"Comedy, Drama",12/19/2012,Anne Fletcher,Dan Fogelman,"Barbra Streisand, Seth Rogen, Julene Renee, Zabryna Guevara",50.0,5.8,28639.0,https://m.media-amazon.com/images/M/MV5BMTY5ODAxNDc0Nl5BMl5BanBnXkFtZTcwMzg0NDY1OA@@._V1_SX300.jpg,English,USA,46:53.7,movie
1695405,The Loneliest Planet,2011,NOT RATED,Thriller,1/3/2013,Julia Loktev,"Tom Bissell (short story 'Expensive Trips Nowhere"" from the collection ""God Lives In St. Petersburg'), Mikhail Lermontov (excerpt from 'A Hero Of Our Time'), Julia Loktev","Hani Furstenberg, Gael Garcea Bernal, Bidzina Gujabidze, Tali Pitakhelauri",76.0,5.5,2926.0,https://m.media-amazon.com/images/M/MV5BMjIxNjMyMDAwNl5BMl5BanBnXkFtZTcwMjcwNDQ1OA@@._V1_SX300.jpg,"English, Georgian, Spanish","USA, Germany",25:28.0,movie
1695994,The Virginity Hit,2010,R,Comedy,9/24/2010,"Huck Botko, Andrew Gurland","Andrew Gurland, Huck Botko","Matt Bennett, Zack Pearlman, Jacob Davich, Justin Kline",40.0,4.6,3377.0,https://m.media-amazon.com/images/M/MV5BMTM0NzI4MTg2MF5BMl5BanBnXkFtZTcwODM2NDY4Mw@@._V1_SX300.jpg,English,USA,05:42.9,movie
1696535,El Bulli: Cooking in Progress,2010,UNRATED,Documentary,9/15/2011,Gereon Wetzel,"Anna Gnesti Rosell (concept), Gereon Wetzel (concept)","Ferran Adrie, Oriol Castro, Eduard Xatruch, Eugeni de Diego",61.0,6.3,858.0,https://m.media-amazon.com/images/M/MV5BMTM5Nzc5NzkzOV5BMl5BanBnXkFtZTcwMjI0NDY5NQ@@._V1_SX300.jpg,"Catalan, French, English",Germany,46:02.8,movie
1698648,Girl Most Likely,2012,PG-13,Comedy,7/18/2013,"Shari Springer Berman, Robert Pulcini",Michelle Morgan,"Kristen Wiig, Annette Bening, Matt Dillon, Darren Criss",38.0,5.8,11256.0,https://m.media-amazon.com/images/M/MV5BMTEyMDgyNDYwNjReQTJeQWpwZ15BbWU3MDc1MDQwNjk@._V1_SX300.jpg,"English, Romanian",USA,24:26.1,movie
1698641,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",2014,PG,"Comedy, Family",10/10/2014,Miguel Arteta,"Rob Lieber (screenplay), Rob Lieber (screen story), Judith Viorst (book)","Steve Carell, Jennifer Garner, Ed Oxenbould, Dylan Minnette",54.0,6.2,23787.0,https://m.media-amazon.com/images/M/MV5BOTgxMDMxMTY5OV5BMl5BanBnXkFtZTgwMjY1NzYzMjE@._V1_SX300.jpg,English,USA,31:45.6,movie
1699147,Seven Days in Utopia,2011,G,"Drama, Sport",9/2/2011,Matt Russell,"David Cook (screenplay), Rob Levine (screenplay), Matt Russell (screenplay), Sandra Thrift (screenplay), David Cook (novel)","Robert Duvall, Lucas Black, Melissa Leo, Deborah Ann Woll",37.0,6.1,2320.0,https://m.media-amazon.com/images/M/MV5BMTUwNjcwMDgzNV5BMl5BanBnXkFtZTcwMjE3MzAxNg@@._V1_SX300.jpg,English,USA,09:08.7,movie
1699185,Free Men,2011,UNRATED,"Drama, War",3/16/2012,Ismael Ferroukhi,"Alain-Michel Blanc (screenplay), Ismael Ferroukhi (screenplay)","Tahar Rahim, Michael Lonsdale, Mahmud Shalaby, Lubna Azabal",58.0,6.6,1030.0,https://m.media-amazon.com/images/M/MV5BOTgxNjU1MDAxNl5BMl5BanBnXkFtZTcwOTgxNjA2Nw@@._V1_SX300.jpg,French,France,00:32.2,movie
1699755,Peeples,2013,PG-13,"Comedy, Romance",5/10/2013,Tina Gordon Chism,Tina Gordon Chism,"Craig Robinson, Kerry Washington, David Alan Grier, S. Epatha Merkerson",52.0,5.2,3892.0,https://m.media-amazon.com/images/M/MV5BMTQwODU0MDM4Ml5BMl5BanBnXkFtZTcwMTA5MDkzOQ@@._V1_SX300.jpg,English,USA,45:59.2,movie
1700844,The Deep Blue Sea,2011,R,"Drama, Romance",11/25/2011,Terence Davies,"Terence Davies (adaptation), Terence Rattigan (play)","Ann Mitchell, Jolyon Coy, Karl Johnson, Rachel Weisz",82.0,6.3,10485.0,https://m.media-amazon.com/images/M/MV5BMTM5NjI1MTQ0N15BMl5BanBnXkFtZTcwNDM5OTc0Nw@@._V1_SX300.jpg,English,"USA, UK",36:16.2,movie
1700845,The Invisible Woman,2013,R,"Biography, Drama, History",2/21/2014,Ralph Fiennes,"Abi Morgan, Claire Tomalin (book)","Felicity Jones, John Kavanagh, Tom Attwood, Susanna Hislop",75.0,6.2,5983.0,https://m.media-amazon.com/images/M/MV5BMzQxMTI3MDUzOF5BMl5BanBnXkFtZTgwNzc4MzI1MDE@._V1_SX300.jpg,English,UK,53:10.0,movie
1680045,360,2011,R,"Drama, Romance",7/25/2012,Fernando Meirelles,Peter Morgan (screenplay),"Lucia Siposove, Gabriela Marcinkove, Johannes Krisch, Danica Jurcove",43.0,6.2,12364.0,https://m.media-amazon.com/images/M/MV5BMTUwOTE5NjA5MV5BMl5BanBnXkFtZTcwMTcyNjk4Nw@@._V1_SX300.jpg,"English, German, Arabic, French, Portuguese, Russian, Slovak","UK, Austria, France, Brazil",55:45.6,movie
1701210,Day of the Falcon,2011,R,"Adventure, Drama",2/1/2013,Jean-Jacques Annaud,"Menno Meyjes (screenplay), Jean-Jacques Annaud (adaptation), Alain Godard (adaptation), Hans Ruesch (novel)","Tahar Rahim, Antonio Banderas, Mark Strong, Freida Pinto",32.0,6.7,8492.0,https://m.media-amazon.com/images/M/MV5BMTgzNzIxNzM5Nl5BMl5BanBnXkFtZTcwNDM5MjMwOQ@@._V1_SX300.jpg,English,"France, Italy, Qatar, Tunisia",8/20/2015 1:06,movie
1701990,Detention,2011,R,"Comedy, Horror, Sci-Fi",4/13/2012,Joseph Kahn,"Joseph Kahn, Mark Palermo","Alison Woods, Logan Stalarow, Julie Dolan, Shanley Caswell",45.0,5.8,11619.0,https://m.media-amazon.com/images/M/MV5BMTk5NzMxMDA1Nl5BMl5BanBnXkFtZTcwODM3MDcxNQ@@._V1_SX300.jpg,English,USA,50:50.4,movie
1702014,The Way He Looks,2014,NOT RATED,"Drama, Romance",11/7/2014,Daniel Ribeiro,Daniel Ribeiro (script),"Ghilherme Lobo, Fabio Audi, Tess Amorim, Lecia Romano",72.0,8.0,9589.0,https://m.media-amazon.com/images/M/MV5BMTQ5NjYxODk2NF5BMl5BanBnXkFtZTgwOTgyNTU4MjE@._V1_SX300.jpg,Portuguese,Brazil,17:33.3,movie
1702425,Casa de mi Padre,2012,R,"Comedy, Western",5/11/2012,Matt Piedmont,"Andrew Steele, Eva Maria Peters (dubbing dialogue)","Will Ferrell, Diego Luna, Pedro Armenderiz Jr., Genesis Rodriguez",52.0,5.5,16277.0,https://m.media-amazon.com/images/M/MV5BODE1MDYzNjA0NF5BMl5BanBnXkFtZTcwNjY2MTgyNw@@._V1_SX300.jpg,"Spanish, English",USA,13:09.9,movie
1702439,Safe Haven,2013,PG-13,"Drama, Romance, Thriller",2/14/2013,Lasse Hallstrem,"Dana Stevens (screenplay), Gage Lansky (screenplay), Nicholas Sparks (based upon the novel by)","Julianne Hough, Irene Ziegler, Jon Kohler, Tim Parati",34.0,6.7,66740.0,https://m.media-amazon.com/images/M/MV5BMTg4MzcxODA3OV5BMl5BanBnXkFtZTcwMTYzNDkwOQ@@._V1_SX300.jpg,"English, Portuguese",USA,09:12.3,movie
1703148,The Hunter,2011,R,"Adventure, Drama, Thriller",10/6/2011,Daniel Nettheim,"Alice Addison (screenplay), Wain Fimeri (original adaptation), Daniel Nettheim (original adaptation), Julia Leigh (based on the novel by)","Willem Dafoe, Frances O'Connor, Sam Neill, Morgana Davies",63.0,6.8,27630.0,https://m.media-amazon.com/images/M/MV5BNTI4Mzc0MTg4OV5BMl5BanBnXkFtZTcwNTc1NDQzNw@@._V1_SX300.jpg,English,Australia,04:26.6,movie
1703199,Grave Encounters,2011,NOT RATED,"Adventure, Horror, Thriller",9/9/2011,"Colin Minihan, Stuart Ortiz, The Vicious Brothers","The Vicious Brothers, Stuart Ortiz, Colin Minihan","Ben Wilkinson, Sean Rogerson, Ashleigh Gryzko, Merwin Mondesir",33.0,6.1,36190.0,https://m.media-amazon.com/images/M/MV5BMjQ0NjQxOTM5N15BMl5BanBnXkFtZTcwNzUwMzMwNg@@._V1_SX300.jpg,English,Canada,00:38.9,movie
1592525,Lockout,2012,PG-13,"Action, Drama, Sci-Fi",4/13/2012,"James Mather, Stephen St. Leger","Stephen St. Leger (screenplay), James Mather (screenplay), Luc Besson (screenplay), Luc Besson (original idea)","Guy Pearce, Maggie Grace, Vincent Regan, Joseph Gilgun",48.0,6.1,77437.0,https://m.media-amazon.com/images/M/MV5BMjIyOTQwODI1OV5BMl5BanBnXkFtZTcwMjU3MjA1Nw@@._V1_SX300.jpg,English,France,58:41.4,movie
1704161,33 Postcards,2011,NOT RATED,"Drama, Music",4/15/2013,Pauline Chan,"Pauline Chan, Philip Dalkin, Martin Edmond (story), Martin Edmond","Guy Pearce, Zhu Lin, Claudia Karvan, Elaine Jin",33.0,6.2,775.0,https://m.media-amazon.com/images/M/MV5BMTQ2NDg2OTc4MF5BMl5BanBnXkFtZTcwNzMyOTAwNw@@._V1_SX300.jpg,"English, Mandarin","Australia, China",43:15.5,movie
1704573,Bernie,2011,PG-13,"Comedy, Crime, Drama",6/22/2012,Richard Linklater,"Skip Hollandsworth (based on the article in Texas Monthly by), Richard Linklater (screenplay), Skip Hollandsworth (screenplay)","Jack Black, Shirley MacLaine, Matthew McConaughey, Brady Coleman",75.0,6.8,41085.0,https://m.media-amazon.com/images/M/MV5BMTk2NDEwODU5M15BMl5BanBnXkFtZTcwNDMwNzc0Nw@@._V1_SX300.jpg,English,USA,58:27.1,movie
1705126,Nesting,2012,PG-13,"Comedy, Romance",5/11/2012,John Chuldenko,"Sean Blythe (occasional funny aside by), John Chuldenko","Todd Grinnell, Ali Hillis, Kevin Linehan, Erin Chambers",34.0,5.7,215.0,https://m.media-amazon.com/images/M/MV5BMTMzNTMyNzc4N15BMl5BanBnXkFtZTcwNjM2ODU2Nw@@._V1_SX300.jpg,English,USA,43:40.0,movie
1706593,Chronicle,2012,PG-13,"Drama, Sci-Fi, Thriller",2/3/2012,Josh Trank,"Max Landis (screenplay), Max Landis (story), Josh Trank (story)","Dane DeHaan, Alex Russell, Michael B. Jordan, Michael Kelly",69.0,7.1,189222.0,https://m.media-amazon.com/images/M/MV5BMjEzMjYzMDQ0MV5BMl5BanBnXkFtZTcwNzE1OTM5Ng@@._V1_SX300.jpg,English,USA,26:53.8,movie
1706598,Every Secret Thing,2014,R,Mystery,4/20/2014,Amy Berg,"Nicole Holofcener (screenplay), Laura Lippman (novel)","Diane Lane, Elizabeth Banks, Dakota Fanning, Danielle Macdonald",46.0,6.1,1617.0,https://m.media-amazon.com/images/M/MV5BMTQ4OTAwMTE2N15BMl5BanBnXkFtZTgwMTUyNzUzNTE@._V1_SX300.jpg,English,USA,06:08.4,movie
1706620,Snowpiercer,2013,R,"Action, Drama, Sci-Fi",7/11/2014,Joon-ho Bong,"Joon-ho Bong (screenplay), Kelly Masterson (screenplay), Joon-ho Bong (screen story), Jacques Lob (based on Le Transperceneige by), Benjamin Legrand (based on Le Transperceneige by), Jean-Marc Rochette (based on Le Transperceneige by)","Chris Evans, Kang-ho Song, Ed Harris, John Hurt",84.0,7.0,149197.0,https://m.media-amazon.com/images/M/MV5BMTQ3NzA1MTY3MV5BMl5BanBnXkFtZTgwNzE2Mzg5MTE@._V1_SX300.jpg,"English, Korean, French, Japanese, Czech","South Korea, Czech Republic, USA, France",21:35.3,movie
1707392,Lovely Molly,2011,R,"Drama, Horror",6/29/2012,Eduardo Senchez,"Jamie Nash (screenplay), Eduardo Senchez (screenplay)","Gretchen Lodge, Johnny Lewis, Alexandra Holden, Field Blauvelt",50.0,5.3,7218.0,https://m.media-amazon.com/images/M/MV5BOTgyNDU1MjU5Nl5BMl5BanBnXkFtZTcwMzc4Mzc1Nw@@._V1_SX300.jpg,English,USA,03:16.6,movie
1707386,Les Miserables,2012,PG-13,"Drama, Musical, Romance",12/25/2012,Tom Hooper,"William Nicholson (screenplay), Alain Boublil (screenplay), Claude-Michel Schenberg (screenplay), Herbert Kretzmer (screenplay), Alain Boublil (stage musical ""Les Miserables""), Claude-Michel Schenberg (stage musical ""Les Miserables""), Victor Hugo (novel)","Hugh Jackman, Russell Crowe, Anne Hathaway, Amanda Seyfried",63.0,7.6,224165.0,https://m.media-amazon.com/images/M/MV5BMTQ4NDI3NDg4M15BMl5BanBnXkFtZTcwMjY5OTI1OA@@._V1_SX300.jpg,English,"USA, UK",50:47.6,movie
1707391,4:44 Last Day on Earth,2011,R,"Drama, Fantasy, Sci-Fi",12/19/2012,Abel Ferrara,Abel Ferrara,"Shanyn Leigh, Willem Dafoe, Tony Redman, Pat Kiernan",54.0,4.5,3806.0,https://m.media-amazon.com/images/M/MV5BODY3NDYxMTI5NV5BMl5BanBnXkFtZTcwNDYxNjY1Nw@@._V1_SX300.jpg,English,"USA, Switzerland, France",17:12.1,movie
1709143,The Last Days on Mars,2013,R,"Horror, Sci-Fi, Thriller",9/19/2013,Ruairi Robinson,"Sydney J. Bounds (short story), Clive Dawson (screenplay)","Liev Schreiber, Elias Koteas, Romola Garai, Olivia Williams",46.0,5.5,25645.0,https://m.media-amazon.com/images/M/MV5BMTk4ODgxMDU0M15BMl5BanBnXkFtZTgwOTg0NzcyMDE@._V1_SX300.jpg,English,"UK, Ireland",15:30.0,movie
1709654,Citizen Gangster,2011,NOT RATED,"Crime, Drama",4/27/2012,Nathan Morlando,Nathan Morlando,"Scott Speedman, Kelly Reilly, Kevin Durand, Joseph Cross",56.0,6.1,3376.0,https://m.media-amazon.com/images/M/MV5BOTg5NTk3MjQwNl5BMl5BanBnXkFtZTcwOTQ4MzA1Nw@@._V1_SX300.jpg,English,Canada,38:52.6,movie
1710396,Joyful Noise,2012,PG-13,"Comedy, Music",1/13/2012,Todd Graff,Todd Graff,"Queen Latifah, Dolly Parton, Keke Palmer, Jeremy Jordan",44.0,5.6,6084.0,https://m.media-amazon.com/images/M/MV5BMjEwNjAzMzUyN15BMl5BanBnXkFtZTcwMDUxNDQxNw@@._V1_SX300.jpg,English,USA,18:42.3,movie
1710417,Lola Versus,2012,R,Comedy,6/8/2012,Daryl Wein,"Zoe Lister Jones, Daryl Wein","Greta Gerwig, Joel Kinnaman, Zoe Lister Jones, Hamish Linklater",49.0,5.4,6578.0,https://m.media-amazon.com/images/M/MV5BMTA5MjQ1MzE2NzNeQTJeQWpwZ15BbWU3MDk2ODkzNjc@._V1_SX300.jpg,English,USA,36:38.9,movie
1711425,21 & Over,2013,R,Comedy,3/1/2013,"Jon Lucas, Scott Moore","Jon Lucas, Scott Moore","Miles Teller, Skylar Astin, Justin Chon, Sarah Wright",34.0,5.9,55767.0,https://m.media-amazon.com/images/M/MV5BMjI0NTExOTI0N15BMl5BanBnXkFtZTcwMDA0ODE3OA@@._V1_SX300.jpg,"English, Spanish",USA,26:07.5,movie
1711484,The Conquest,2011,NOT RATED,Biography,5/18/2011,Xavier Durringer,"Patrick Rotman (screenplay), Xavier Durringer (adaptation), Patrick Rotman (dialogue), Xavier Durringer (dialogue)","Denis Podalydes, Florence Pernel, Bernard Le Coq, Michele Moretti",62.0,6.3,1323.0,https://m.media-amazon.com/images/M/MV5BMjAwNTI2MzkyNF5BMl5BanBnXkFtZTcwMzI2NzAwNw@@._V1_SX300.jpg,French,France,29:56.8,movie
1712159,11/11/2011,2011,PG-13,"Horror, Mystery, Thriller",11/3/2011,Darren Lynn Bousman,Darren Lynn Bousman,"Timothy Gibbs, Michael Landes, Wendy Glenn, Benjamin Cook",26.0,4.0,10699.0,https://m.media-amazon.com/images/M/MV5BMTM0NDc3MDExMV5BMl5BanBnXkFtZTcwMDEwOTU4NQ@@._V1_SX300.jpg,"English, Spanish","USA, Spain",20:25.9,movie
1712170,Alex Cross,2012,PG-13,"Action, Crime, Mystery",10/19/2012,Rob Cohen,"Marc Moss (screenplay), Kerry Williamson (screenplay), James Patterson (based on the novel ""Cross"" by)","Tyler Perry, Edward Burns, Matthew Fox, Jean Reno",30.0,5.1,26930.0,https://m.media-amazon.com/images/M/MV5BMjE1MDE0NjUyMV5BMl5BanBnXkFtZTcwNjQzNjg5Nw@@._V1_SX300.jpg,"English, German","USA, France",25:09.1,movie
1713476,The Bay,2012,R,"Horror, Sci-Fi, Thriller",11/21/2012,Barry Levinson,"Michael Wallach (screenplay), Barry Levinson (story), Michael Wallach (story)","Nansi Aluka, Christopher Denham, Stephen Kunken, Frank Deal",65.0,5.6,18563.0,https://m.media-amazon.com/images/M/MV5BMjAxODQ1MTEyMl5BMl5BanBnXkFtZTcwNjU3NzM0OA@@._V1_SX300.jpg,English,USA,58:10.3,movie
1714203,Piranha 3DD,2012,R,"Comedy, Horror",5/11/2012,John Gulager,"Patrick Melton, Marcus Dunstan, Joel Soisson, Pete Goldfinger (characters), Josh Stolberg (characters)","Danielle Panabaker, Matt Bush, Katrina Bowden, Jean-Luc Bilodeau",24.0,3.8,29920.0,https://m.media-amazon.com/images/M/MV5BMTg0OTQ2MTkxNF5BMl5BanBnXkFtZTgwNjkxMjczNDE@._V1_SX300.jpg,English,USA,16:44.6,movie
1714206,The Spectacular Now,2013,R,"Comedy, Drama, Romance",9/13/2013,James Ponsoldt,"Scott Neustadter (screenplay), Michael H. Weber (screenplay), Tim Tharp (novel)","Miles Teller, Shailene Woodley, Brie Larson, Masam Holden",82.0,7.2,87796.0,https://m.media-amazon.com/images/M/MV5BMjA5MTc0NTkzM15BMl5BanBnXkFtZTcwODEwNjE3OQ@@._V1_SX300.jpg,English,USA,16:28.6,movie
1714210,Weekend,2011,NOT RATED,"Drama, Romance",11/4/2011,Andrew Haigh,Andrew Haigh,"Tom Cullen, Chris New, Jonathan Race, Laura Freeman",81.0,7.7,17020.0,https://m.media-amazon.com/images/M/MV5BMTU1MDY0ODIzMl5BMl5BanBnXkFtZTcwMzk2MjA0Ng@@._V1_SX300.jpg,English,UK,28:55.4,movie
1714208,The Woman,2011,R,"Crime, Drama, Horror",8/18/2011,Lucky McKee,"Jack Ketchum, Lucky McKee, Jack Ketchum (novel), Lucky McKee (novel)","Pollyanna McIntosh, Brandon Gerald Fuller, Lauren Ashley Carter, Chris Krzykowski",58.0,6.1,15359.0,https://m.media-amazon.com/images/M/MV5BMTU0OTU5MjI5Nl5BMl5BanBnXkFtZTcwNTM4OTc1Ng@@._V1_SX300.jpg,English,USA,40:41.6,movie
1714209,In the Land of Blood and Honey,2011,R,"Drama, Romance, War",2/16/2012,Angelina Jolie,Angelina Jolie,"Zana Marjanovic, Goran Kostic, Rade Serbedzija, Vanessa Glodjo",56.0,4.3,30872.0,https://m.media-amazon.com/images/M/MV5BMTM4NzQ0MzQ5M15BMl5BanBnXkFtZTcwMTA3NjgwNw@@._V1_SX300.jpg,"Bosnian, Serbian",USA,38:37.2,movie
1714833,Drift,2013,R,"Drama, Sport",7/2/2013,"Ben Nott, Morgan O'Neill","Tim Duffy (story), Morgan O'Neill (screenplay), Morgan O'Neill (story)","Sam Worthington, Lesley-Ann Brandt, Xavier Samuel, Robyn Malcolm",35.0,6.3,3699.0,https://m.media-amazon.com/images/M/MV5BMTYzNzMxNjg0Ml5BMl5BanBnXkFtZTcwOTM0OTU5OQ@@._V1_SX300.jpg,English,Australia,41:51.4,movie
1714886,Post Mortem,2010,NOT RATED,Drama,4/11/2012,Pablo Larraen,"Eliseo Altunaga (screenplay), Mateo Iribarren, Pablo Larraen","Alfredo Castro, Antonia Zegers, Jaime Vadell, Amparo Noguera",72.0,6.6,1329.0,https://m.media-amazon.com/images/M/MV5BNjAxMDAyODEzMF5BMl5BanBnXkFtZTcwMjk4MzU2Nw@@._V1_SX300.jpg,Spanish,"Chile, Germany, Mexico",06:01.5,movie
1714915,Only Lovers Left Alive,2013,R,"Drama, Horror, Romance",12/25/2013,Jim Jarmusch,"Jim Jarmusch, Marion Bessay (adaptation)","Tom Hiddleston, Tilda Swinton, Mia Wasikowska, Anton Yelchin",79.0,7.3,50276.0,https://m.media-amazon.com/images/M/MV5BMTY0NTQ1NjA0OV5BMl5BanBnXkFtZTgwMDg5NjkzMTE@._V1_SX300.jpg,"English, French, Arabic, Turkish","Germany, UK, France, Greece",00:21.6,movie
1715336,Anna,2013,R,"Drama, Thriller",6/6/2014,Jorge Dorado,"Guy Holmes, Martha Holmes (story), Guy Holmes (story)","Taissa Farmiga, Mark Strong, Indira Varma, Brian Cox",42.0,6.4,11987.0,https://m.media-amazon.com/images/M/MV5BMjAwNDQwNjUxNV5BMl5BanBnXkFtZTgwODgzMjk2MTE@._V1_SX300.jpg,English,"Spain, USA, UK, France",00:59.0,movie
1715873,10 Years,2011,PG-13,"Comedy, Drama, Romance",10/5/2012,Jamie Linden,Jamie Linden,"Channing Tatum, Jenna Dewan Tatum, Justin Long, Max Minghella",61.0,6.1,16789.0,https://m.media-amazon.com/images/M/MV5BNTY3NTY3ODAzOF5BMl5BanBnXkFtZTcwMTI4MDQyOA@@._V1_SX300.jpg,English,USA,02:24.8,movie
1716772,The Inbetweeners Movie,2011,R,Comedy,8/17/2011,Ben Palmer,"Iain Morris, Damon Beesley","Simon Bird, James Buckley, Blake Harrison, Joe Thomas",44.0,6.8,58354.0,https://m.media-amazon.com/images/M/MV5BMTM3NjcxMDg3NF5BMl5BanBnXkFtZTcwMTMzMDQxNw@@._V1_SX300.jpg,English,UK,30:05.6,movie
1716777,People Like Us,2012,PG-13,Drama,6/29/2012,Alex Kurtzman,"Alex Kurtzman, Roberto Orci, Jody Lambert","Chris Pine, Elizabeth Banks, Michael Hall D'Addario, Michelle Pfeiffer",49.0,7.1,32433.0,https://m.media-amazon.com/images/M/MV5BMTM3MzUyNzg3NF5BMl5BanBnXkFtZTcwNjk3NDA4Nw@@._V1_SX300.jpg,English,USA,14:07.8,movie
1717724,The Wise Kids,2011,NOT RATED,Drama,3/16/2012,Stephen Cone,Stephen Cone,"Molly Kunz, Eric Hulsebos, Tyler Ross, Frank Stennett",74.0,6.2,534.0,https://m.media-amazon.com/images/M/MV5BMjI0Njc5NDQ5NV5BMl5BanBnXkFtZTcwNTk2MjE3OA@@._V1_SX300.jpg,English,USA,39:54.8,movie
1718158,Generation Um...,2012,R,Drama,5/28/2013,Mark Mann,Mark Mann (screenplay),"Keanu Reeves, Adelaide Clemens, Daniel Sunjata, Bojana Novakovic",25.0,4.0,2747.0,https://m.media-amazon.com/images/M/MV5BMTY2OTk0MzQzNF5BMl5BanBnXkFtZTcwNTQxNTgxOQ@@._V1_SX300.jpg,English,USA,14:21.0,movie
